item_id	namespace	constant_name	display_name	inferred_label	category	confidence	flags	tags
17617	PLACEHOLDER	SHADEKEY_BRONZE_BROWN		Shadekey Bronze Brown	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17618	PLACEHOLDER	SHADEKEY_BRONZE_CRIMSON		Shadekey Bronze Crimson	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17619	PLACEHOLDER	SHADEKEY_BRONZE_BLACK		Shadekey Bronze Black	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17620	PLACEHOLDER	SHADEKEY_BRONZE_PURPLE		Shadekey Bronze Purple	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17621	PLACEHOLDER	SHADEKEY_STEEL_BLOODRED		Shadekey Steel Bloodred	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17622	PLACEHOLDER	SHADEKEY_STEEL_BROWN		Shadekey Steel Brown	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17623	PLACEHOLDER	SHADEKEY_STEEL_CRIMSON		Shadekey Steel Crimson	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17624	PLACEHOLDER	SHADEKEY_STEEL_BLACK		Shadekey Steel Black	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17625	PLACEHOLDER	SHADEKEY_STEEL_PURPLE		Shadekey Steel Purple	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17626	PLACEHOLDER	SHADEKEY_BLACK_BLOODRED		Shadekey Black Bloodred	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17627	PLACEHOLDER	SHADEKEY_BLACK_BROWN		Shadekey Black Brown	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17628	PLACEHOLDER	SHADEKEY_BLACK_CRIMSON		Shadekey Black Crimson	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17629	PLACEHOLDER	SHADEKEY_BLACK_BLACK		Shadekey Black Black	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17630	PLACEHOLDER	SHADEKEY_BLACK_PURPLE		Shadekey Black Purple	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17631	PLACEHOLDER	SHADEKEY_SILVER_BLOODRED		Shadekey Silver Bloodred	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17632	PLACEHOLDER	SHADEKEY_SILVER_BROWN		Shadekey Silver Brown	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17633	PLACEHOLDER	SHADEKEY_SILVER_CRIMSON		Shadekey Silver Crimson	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17634	PLACEHOLDER	SHADEKEY_SILVER_BLACK		Shadekey Silver Black	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17635	PLACEHOLDER	SHADEKEY_SILVER_PURPLE		Shadekey Silver Purple	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17636	PLACEHOLDER	FINE_CLOTH		Fine Cloth	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17637	PLACEHOLDER	FLAMTAER_HAMMER		Flamtaer Hammer	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
17638	PLACEHOLDER	BLACK_SPEAR		Black Spear	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17639	PLACEHOLDER	BLACK_SPEAR_P		Black Spear P	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17640	PLACEHOLDER	BLACK_SPEAR_P_		Black Spear P 	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17641	PLACEHOLDER	BLACK_SPEAR_P__		Black Spear P  	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17642	PLACEHOLDER	TIMBERBEAM		Timberbeam	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17643	PLACEHOLDER	FLAMTAER_BAG		Flamtaer Bag	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17644	PLACEHOLDER	WANTED_CRYSTAL_BALL		Wanted Crystal Ball	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17645	PLACEHOLDER	WANTED_SOLUS_TROPHY		Wanted Solus Trophy	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17646	PLACEHOLDER	ORB_OF_PROTECTION		Orb Of Protection	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17647	PLACEHOLDER	ORBS_OF_PROTECTION		Orbs Of Protection	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17648	PLACEHOLDER	GNOME_AMULET		Gnome Amulet	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17649	PLACEHOLDER	PERFECT_RUBY_RING		Perfect Ruby Ring	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17650	PLACEHOLDER	PERFECT_RUBY_NECKLACE		Perfect Ruby Necklace	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17651	PLACEHOLDER	GAUNTLETS_OF_COOKING		Gauntlets Of Cooking	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17652	PLACEHOLDER	GAUNTLETS_OF_GOLDSMITHING		Gauntlets Of Goldsmithing	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17653	PLACEHOLDER	GAUNTLETS_OF_CHAOS		Gauntlets Of Chaos	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17654	PLACEHOLDER	STEEL_GAUNTLETS		Steel Gauntlets	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17655	PLACEHOLDER	AVAN_CREST		Avan Crest	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17656	PLACEHOLDER	CALEB_CREST		Caleb Crest	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17657	PLACEHOLDER	JOHNATHON_CREST		Johnathon Crest	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17658	PLACEHOLDER	FAMILY_CREST		Family Crest	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17659	PLACEHOLDER	ARCTIC_PINE_LOG		Arctic Pine Log	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17660	PLACEHOLDER	ARCTIC_PINE_SPLIT		Arctic Pine Split	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17661	PLACEHOLDER	YAK_HAIR		Yak Hair	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17662	PLACEHOLDER	YAK_MEAT_RAW		Yak Meat Raw	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
17663	PLACEHOLDER	YAK_HIDE		Yak Hide	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
17664	PLACEHOLDER	YAK_HIDE_CURED		Yak Hide Cured	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
17665	PLACEHOLDER	YAK_HIDE_ARMOUR_BODY		Yak Hide Armour Body	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17666	PLACEHOLDER	YAK_HIDE_ARMOUR_GREAVES		Yak Hide Armour Greaves	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17667	PLACEHOLDER	FREMMENIK_ROUND_SHIELD		Fremmenik Round Shield	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17668	PLACEHOLDER	FRIS_KINGLY_HELM		Fris Kingly Helm	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17669	PLACEHOLDER	FRISD_JESTER_HAT		Frisd Jester Hat	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17670	PLACEHOLDER	FRISD_JESTER_TOP		Frisd Jester Top	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17671	PLACEHOLDER	FRISD_JESTER_LEGS		Frisd Jester Legs	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17672	PLACEHOLDER	FRISD_JESTER_BOOTS		Frisd Jester Boots	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17673	PLACEHOLDER	FRISD_JESTERSTICK		Frisd Jesterstick	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17674	PLACEHOLDER	FRIS_PIE		Fris Pie	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17675	PLACEHOLDER	RED_BEAD		Red Bead	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17676	PLACEHOLDER	YELLOW_BEAD		Yellow Bead	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17677	PLACEHOLDER	BLACK_BEAD		Black Bead	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17678	PLACEHOLDER	WHITE_BEAD		White Bead	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17679	PLACEHOLDER	AMULET_OF_ACCURACY		Amulet Of Accuracy	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17680	PLACEHOLDER	BOWL_HOT_WATER		Bowl Hot Water	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17681	PLACEHOLDER	CUP_WATER		Cup Water	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17682	PLACEHOLDER	CUP_HOT_WATER		Cup Hot Water	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17683	PLACEHOLDER	FAVOUR_JUNGLEFORESTERAXE_BLUNT		Favour Jungleforesteraxe Blunt	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
17684	PLACEHOLDER	FAVOUR_HERBAL_TINCTURE		Favour Herbal Tincture	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17685	PLACEHOLDER	CUP_GUTHIX_REST_4		Cup Guthix Rest 4	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17686	PLACEHOLDER	FAVOUR_MATRESS_STODGY		Favour Matress Stodgy	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17687	PLACEHOLDER	FAVOUR_MATRESS_COMFY		Favour Matress Comfy	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17688	PLACEHOLDER	FAVOUR_IRON_OXIDE		Favour Iron Oxide	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17689	PLACEHOLDER	FAVOUR_ANIMATE_ROCK		Favour Animate Rock	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17690	PLACEHOLDER	FAVOUR_DIRECTIONALS_BROKEN		Favour Directionals Broken	CLEANUP	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	cleanup
17691	PLACEHOLDER	FAVOUR_DIRECTIONALS_FIXED		Favour Directionals Fixed	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17692	PLACEHOLDER	FAVOUR_ORNAMENT_BROKEN		Favour Ornament Broken	CLEANUP	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	cleanup
17693	PLACEHOLDER	FAVOUR_ORNAMENT_FIXED		Favour Ornament Fixed	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17694	PLACEHOLDER	FAVOUR_PILLAR_BROKEN		Favour Pillar Broken	CLEANUP	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	cleanup
17695	PLACEHOLDER	FAVOUR_PILLAR_FIXED		Favour Pillar Fixed	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17696	PLACEHOLDER	FAVOUR_WEATHER_REPORT		Favour Weather Report	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17697	PLACEHOLDER	FAVOUR_AIRTIGHT_POT		Favour Airtight Pot	CLEANUP	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	cleanup
17698	PLACEHOLDER	POTLID_UNFIRED		Potlid Unfired	HERBLORE	MEDIUM	exclude-main-catalog,placeholder,missing-direct-javadoc	herblore
17699	PLACEHOLDER	POTLID		Potlid	CLEANUP	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	cleanup
17700	PLACEHOLDER	FAVOUR_BREATHING_SALTS		Favour Breathing Salts	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17701	PLACEHOLDER	FAVOUR_CHICKEN_CAGE		Favour Chicken Cage	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17702	PLACEHOLDER	FAVOUR_JUNGLEFORESTERAXE_SHARP		Favour Jungleforesteraxe Sharp	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
17703	PLACEHOLDER	FAVOUR_MAHOGANY_LOG		Favour Mahogany Log	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17704	PLACEHOLDER	FAVOUR_KEY_RING		Favour Key Ring	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17705	PLACEHOLDER	ELEMENTAL_WORKSHOP_SHIELD_BOOK		Elemental Workshop Shield Book	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17706	PLACEHOLDER	ELEMENTAL_WORKSHOP_SHIELD_BOOK_SLASHED		Elemental Workshop Shield Book Slashed	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17707	PLACEHOLDER	ELEMENTAL_WORKSHOP_KEY		Elemental Workshop Key	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17708	PLACEHOLDER	ELEMENTAL_WORKSHOP_LAVA_BOWL		Elemental Workshop Lava Bowl	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17709	PLACEHOLDER	ELEMENTAL_WORKSHOP_LAVA_BOWL_FULL		Elemental Workshop Lava Bowl Full	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17710	PLACEHOLDER	ELEMENTAL_SHIELD		Elemental Shield	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17711	PLACEHOLDER	ELEMENTAL_WORKSHOP_ORE		Elemental Workshop Ore	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
17712	PLACEHOLDER	ELEMENTAL_WORKSHOP_BAR		Elemental Workshop Bar	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
17713	PLACEHOLDER	ELEM1_QIP_ROCKREMAINS		Elem1 Qip Rockremains	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17714	PLACEHOLDER	DWARF_QUEST_COMPLETE_ICON		Dwarf Quest Complete Icon	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17715	PLACEHOLDER	DWARF_BATTLEAXE_OLD		Dwarf Battleaxe Old	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
17716	PLACEHOLDER	DWARF_BATTLEAXE_SHARPENED		Dwarf Battleaxe Sharpened	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
17717	PLACEHOLDER	DWARF_BATTLEAXE_SAPPHIRES		Dwarf Battleaxe Sapphires	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
17718	PLACEHOLDER	DWARF_BATTLEAXE_NEW		Dwarf Battleaxe New	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
17719	PLACEHOLDER	DWARF_BATTLEAXE_ANIM_BLUNT		Dwarf Battleaxe Anim Blunt	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
17720	PLACEHOLDER	DWARF_BATTLEAXE_ANIM_SHARP		Dwarf Battleaxe Anim Sharp	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
17721	PLACEHOLDER	DWARF_PERFECT_LEFT_BOOT		Dwarf Perfect Left Boot	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17722	PLACEHOLDER	DWARF_PERFECT_RIGHT_BOOT		Dwarf Perfect Right Boot	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17723	PLACEHOLDER	DWARF_PERFECT_PAIR_OF_BOOTS		Dwarf Perfect Pair Of Boots	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17724	PLACEHOLDER	DWARF_LIBRARY_BOOK		Dwarf Library Book	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17725	PLACEHOLDER	DWARF_MEETING_NOTES1		Dwarf Meeting Notes1	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17726	PLACEHOLDER	DWARF_CLOTHES		Dwarf Clothes	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17727	PLACEHOLDER	FAIRY_SKULL		Fairy Skull	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17728	PLACEHOLDER	FAIRY_ENCHANTED_SECATEURS		Fairy Enchanted Secateurs	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17729	PLACEHOLDER	FAIRY_QUEEN_SECATEURS		Fairy Queen Secateurs	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17730	PLACEHOLDER	FAIRY_SYMPTOMS_LIST		Fairy Symptoms List	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17731	PLACEHOLDER	RESEARCH_PACKAGE		Research Package	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17732	PLACEHOLDER	RESEARCH_NOTES		Research Notes	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17733	PLACEHOLDER	MDAUGHTER_SAFETY_GUARANTEE		Mdaughter Safety Guarantee	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17734	PLACEHOLDER	MDAUGHTER_WHITE_PEARL_FRUIT		Mdaughter White Pearl Fruit	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17735	PLACEHOLDER	MDAUGHTER_WHITE_PEARL_SEED		Mdaughter White Pearl Seed	FARMING	MEDIUM	exclude-main-catalog,placeholder,missing-direct-javadoc	farming
17736	PLACEHOLDER	MDAUGHTER_HALF_ROCK		Mdaughter Half Rock	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17737	PLACEHOLDER	MDAUGHTER_DAUGHTER_CORPSE		Mdaughter Daughter Corpse	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17738	PLACEHOLDER	MDAUGHTER_NECKLACE		Mdaughter Necklace	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17739	PLACEHOLDER	MDAUGHTER_BEAR_HELMET		Mdaughter Bear Helmet	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17740	PLACEHOLDER	CADAVABERRIES		Cadavaberries	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17741	PLACEHOLDER	JULIETMESSAGE		Julietmessage	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17742	PLACEHOLDER	CADAVA		Cadava	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17743	PLACEHOLDER	ENCHANTED_BEEF		Enchanted Beef	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17744	PLACEHOLDER	ENCHANTED_RAT_MEAT		Enchanted Rat Meat	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17745	PLACEHOLDER	ENCHANTED_BEAR_MEAT		Enchanted Bear Meat	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17746	PLACEHOLDER	ENCHANTED_CHICKEN		Enchanted Chicken	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17747	PLACEHOLDER	SEASLUGINV		Seasluginv	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17748	PLACEHOLDER	DAMP_STICKS		Damp Sticks	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17749	PLACEHOLDER	DRY_STICKS		Dry Sticks	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17750	PLACEHOLDER	BROKEN_GLASS		Broken Glass	CLEANUP	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	cleanup
17751	PLACEHOLDER	SEASLUG_TORCH		Seaslug Torch	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17752	PLACEHOLDER	SILVERLIGHT_KEY_2		Silverlight Key 2	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17753	PLACEHOLDER	SILVERLIGHT_KEY_1		Silverlight Key 1	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17754	PLACEHOLDER	SILVERLIGHT_KEY_3		Silverlight Key 3	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17755	PLACEHOLDER	SILVERLIGHT		Silverlight	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17756	PLACEHOLDER	RING_OF_CHAROS_UNLOCKED		Ring Of Charos Unlocked	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17757	PLACEHOLDER	GARDEN_WHITE_TREE_FRUIT		Garden White Tree Fruit	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17758	PLACEHOLDER	SUPERCOMPOST_POTION_4		Supercompost Potion 4	POTION	MEDIUM	exclude-main-catalog,placeholder,missing-direct-javadoc	potion
17759	PLACEHOLDER	BOWL_NETTLEWATER		Bowl Nettlewater	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17760	PLACEHOLDER	BOWL_NETTLETEA		Bowl Nettletea	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17761	PLACEHOLDER	BOWL_NETTLETEA_MILKY		Bowl Nettletea Milky	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17762	PLACEHOLDER	NETTLES_PICKED		Nettles Picked	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
17763	PLACEHOLDER	CUP_OF_NETTLETEA		Cup Of Nettletea	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
17764	PLACEHOLDER	CUP_OF_NETTLETEA_MILKY		Cup Of Nettletea Milky	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
17765	PLACEHOLDER	CHINACUP_EMPTY		Chinacup Empty	CLEANUP	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	cleanup
17766	PLACEHOLDER	CHINACUP_OF_NETTLETEA		Chinacup Of Nettletea	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
17767	PLACEHOLDER	CHINACUP_OF_NETTLETEA_MILKY		Chinacup Of Nettletea Milky	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
17768	PLACEHOLDER	AHOY_ROBES_OF_NECROVARUS		Ahoy Robes Of Necrovarus	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17769	PLACEHOLDER	AHOY_BOOK_OF_HARICANTO		Ahoy Book Of Haricanto	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17770	PLACEHOLDER	AHOY_TRANSLATION_MANUAL		Ahoy Translation Manual	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17771	PLACEHOLDER	AMULET_OF_GHOSTSPEAK_ENCHANTED		Amulet Of Ghostspeak Enchanted	GEAR	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	gear
17772	PLACEHOLDER	ECTOPHIAL		Ectophial	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17773	PLACEHOLDER	AHOY_TOY_BOAT		Ahoy Toy Boat	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17774	PLACEHOLDER	AHOY_TOY_BOAT_REPAIRED		Ahoy Toy Boat Repaired	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17775	PLACEHOLDER	AHOY_BONE_KEY		Ahoy Bone Key	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
17776	PLACEHOLDER	AHOY_CHEST_KEY		Ahoy Chest Key	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17777	PLACEHOLDER	AHOY_MAP_SCRAP_1		Ahoy Map Scrap 1	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17778	PLACEHOLDER	AHOY_MAP_SCRAP_2		Ahoy Map Scrap 2	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17779	PLACEHOLDER	AHOY_MAP_SCRAP_3		Ahoy Map Scrap 3	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17780	PLACEHOLDER	AHOY_MAP_COMPLETE		Ahoy Map Complete	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17781	PLACEHOLDER	ECTOTOKEN		Ectotoken	CURRENCY	MEDIUM	exclude-main-catalog,placeholder,missing-direct-javadoc	currency
17782	PLACEHOLDER	AHOY_PETITION		Ahoy Petition	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17783	PLACEHOLDER	AHOY_BEDSHEET		Ahoy Bedsheet	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17784	PLACEHOLDER	AHOY_BEDSHEETGREEN		Ahoy Bedsheetgreen	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17785	PLACEHOLDER	BUCKET_ECTOPLASM		Bucket Ectoplasm	CLEANUP	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	cleanup
17786	PLACEHOLDER	RAW_BEEF_UNDEAD		Raw Beef Undead	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17787	PLACEHOLDER	RAW_CHICKEN_UNDEAD		Raw Chicken Undead	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17788	PLACEHOLDER	COOKED_CHICKEN_UNDEAD		Cooked Chicken Undead	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17789	PLACEHOLDER	COOKED_MEAT_UNDEAD		Cooked Meat Undead	UNKNOWN	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	
17790	PLACEHOLDER	POT_BONEMEAL		Pot Bonemeal	SKILLING	LOW	exclude-main-catalog,placeholder,missing-direct-javadoc	skilling
